,cmun,province,municipality,altitude,koppen_climate,age_score,economy_score,economy_score_area,closest_distance_airport,school_score_area
5429,16031,Cuenca,Beamud,1337.114,Csb,-39.79591836734695,0.0,2.106716417910448,137.37128426059124,3.0
5430,10210,Cáceres,Villamiel,745.9667,Csb,-28.87323943661972,0.0,1.343137254901961,137.8056140190155,5.0
5431,10171,Cáceres,Santibáñez el Alto,645.5109,Csa,-3.3766233766233853,0.0,1.037,122.56726050276453,5.0
5433,12048,Castellón,Cortes de Arenoso,970.9901,Csb,15.814696485623015,0.0,1.7164705882352942,77.3000388027347,5.0
5434,45011,Toledo,Almendral de la Cañada,625.25,Csa,-33.52601156069363,0.0,5.555168137254903,83.7136080559979,3.0
5435,28055,Madrid,Estremera,643.0197,Csa,18.194348725017235,0.0,10.14141935483871,52.59614601999884,5.0
5436,45008,Toledo,Aldea en Cabo,478.3156,Csa,6.280193236714979,0.0,6.33287761904762,60.68485631728635,4.0
5437,19152,Guadalajara,Illana,750.5403,Csa,26.890308839190624,0.0,1.6206896551724137,66.14088865310651,2.0
5438,10215,Cáceres,Villasbuenas de Gata,424.338,Csa,-7.760314341846765,0.0,1.105,127.96999829132758,5.0
5439,44019,Teruel,Alobras,1108.156,Cfb,-6.521739130434781,0.0,1.53125,108.89913836240706,3.0
5440,16115,Cuenca,Laguna del Marquesado,1324.043,Csb,-13.559322033898304,0.0,0.0885135135135135,127.3950965904142,5.0
5441,10130,Cáceres,Navaconcejo,477.2957,Csb,10.171149144254272,5.25,4.63062015503876,90.32581681693362,5.0
5442,45022,Toledo,Buenaventura,433.1037,Csa,-38.29787234042552,0.0,5.270318316831683,93.05932768690164,4.0
5443,45131,Toledo,Pelahustán,673.2676,Csa,-17.964071856287426,0.0,6.405020476190478,72.34199956297022,3.0
5444,10172,Cáceres,Santibáñez el Bajo,374.1523,Csa,-14.536516853932568,0.0,2.044117647058824,105.45641581289036,5.0
5445,12124,Castellón,Vall d'Alba,299.7388,Csa,33.19300518134716,6.6,11.436363636363636,85.0129599086621,5.0
5446,10106,Cáceres,Jarilla,480.6181,Csa,-46.40287769784173,0.0,1.9088235294117648,96.1644010208221,5.0
5447,5189,Ávila,Poyales del Hoyo,554.1748,Csa,-17.581300813008134,0.0,2.913775510204082,90.96274361042975,5.0
5448,10100,Cáceres,Hoyos,525.2888,Csa,5.800464037122964,0.0,1.305263157894737,134.6747713947467,5.0
5449,28036,Madrid,Casarrubuelos,624.7643,BSk,58.62721893491125,14.1,50.30437424999999,22.52362604733461,5.0
5450,45038,Toledo,Carranque,660.4978,BSk,57.62133234914192,31.3,55.08190026041667,24.39481454260956,5.0
5451,44113,Teruel,Fuentes de Rubielos,960.2522,Csb,43.87096774193549,0.0,1.752777777777778,76.22676076304619,5.0
5452,45171,Toledo,"Torre de Esteban Hambrán, La",560.457,Csa,23.43830665978317,6.0,23.551939484126983,43.05513970357072,3.0
5454,45061,Toledo,Escalona,463.5558,Csa,22.905174678224327,8.75,11.050258571428571,57.19647097451837,3.0
5455,16122,Cuenca,Mariana,968.0659,Csa,16.246056782334392,0.0,2.1347014925373133,126.67035784969488,3.0
5456,16119,Cuenca,Leganiel,760.6712,Csa,7.456140350877192,0.0,2.092647058823529,64.54859743664299,3.0
5457,44135,Teruel,Libros,780.3804,BSk,-10.784313725490192,0.0,1.658450704225352,98.57177642271856,5.0
5458,28157,Madrid,Valdelaguna,710.8623,Csa,41.61260426320667,2.65,34.75642916666667,40.73989537587907,5.0
5460,45114,Toledo,Navamorcuende,771.2516,Csa,-32.25,0.0,5.289130198019802,88.29653218090286,3.0
5461,45117,Toledo,Nombela,492.1309,Csa,15.774804905239703,0.0,7.176222596153847,65.51622467817396,3.0
5462,45176,Toledo,Ugena,656.1516,BSk,58.14865325605183,34.75,56.31224149484536,25.09350451082328,5.0
5463,45183,Toledo,"Ventas de Retamosa, Las",625.0803,Csa,63.038793103448285,12.95,34.884395726495725,36.79676936261445,3.0
5464,5047,Ávila,Candeleda,432.1873,Csa,4.933359856773421,26.6,14.232107843137252,91.12343708876304,5.0
5465,16185,Cuenca,Saceda-Trasierra,914.9257,Csa,-57.14285714285716,0.0,1.158641975308642,71.93550494915532,2.0
5466,12033,Castellón,Cabanes,282.71,Csa,23.725490196078425,10.35,14.362745098039216,86.36900545752573,5.0
5467,44250,Teruel,Veguillas de la Sierra,1267.169,Csb,2.0833333333333286,0.0,1.53125,108.22062018238492,3.0
5468,10091,Cáceres,Guijo de Santa Bárbara,865.0514,Csa,-23.46666666666665,0.0,2.3029411764705885,89.32922035249369,5.0
5469,10142,Cáceres,Perales del Puerto,434.3814,Csa,1.6004415011037452,0.0,1.2031746031746031,133.34100527267728,5.0
5470,10154,Cáceres,Rebollar,610.1049,Csa,11.224489795918371,0.0,1.9430672268907565,94.6835183681459,5.0
5471,44092,Teruel,"Cuervo, El",909.1442,BSk,-22.631578947368418,0.0,1.7113970588235294,102.96140259481456,4.0
5472,10005,Cáceres,Aceituna,484.0965,Csa,5.136986301369859,0.0,2.162912087912088,113.35662173689016,5.0
5473,16910,Cuenca,Villar y Velasco,975.5555,Csa,-48.701298701298704,0.0,1.9859589041095889,105.59463524564116,2.0
5474,10152,Cáceres,Pozuelo de Zarzón,465.7742,Csa,-24.182242990654203,0.0,2.4117283950617283,117.87674245950336,5.0
5475,10111,Cáceres,Madrigal de la Vera,407.2852,Csa,-8.463541666666657,5.75,4.351275510204082,89.83193925258787,5.0
5476,44054,Teruel,Camarena de la Sierra,1299.181,Csb,21.126760563380287,0.0,1.6685714285714286,87.27716339019418,2.0
5477,16112,Cuenca,Huete,806.872,Csa,8.837970540098198,3.9,2.5892857142857144,84.77427161597936,1.5
5478,16111,Cuenca,Huerta del Marquesado,1278.528,Csb,9.248554913294797,0.0,1.995945945945946,126.4055572503255,5.0
5480,44210,Teruel,Sarrión,988.1364,Csb,32.51028806584362,2.75,2.888815789473684,77.74474275439574,5.0
5481,10207,Cáceres,Villa del Campo,469.004,Csa,-24.38202247191012,0.0,2.56025641025641,119.27890907641552,5.0
5482,28052,Madrid,Chinchón,777.1609,Csa,29.381443298969074,26.45,48.13770000000001,40.52729981942567,5.0
5483,16205,Cuenca,Tejadillos,1221.846,Csb,-16.9811320754717,0.0,0.0909722222222222,122.26298082917266,5.0
5484,10214,Cáceres,Villar de Plasencia,450.0623,Csa,-40.94827586206897,0.0,2.205339805825243,100.63424830946902,5.0
5485,10034,Cáceres,Cabezabellosa,855.8938,Csa,-42.942942942942935,0.0,2.0914351851851847,99.64720009456818,5.0
5486,45144,Toledo,"Real de San Vicente, El",755.4675,Csa,-13.295687885010269,0.0,6.01804951923077,81.27382807708852,2.0
5487,28147,Madrid,Titulcia,514.1019,BSk,37.29361091170138,3.1,41.87856045918368,31.747149754208493,5.0
5488,10184,Cáceres,"Torno, El",771.9241,Csa,-15.175332527206775,0.0,2.03490990990991,97.97645722991804,5.0
5489,16040,Cuenca,Buenache de la Sierra,1296.91,Csb,-10.0,0.0,2.2404761904761905,132.1927086615635,3.0
5490,28019,Madrid,Belmonte de Tajo,732.0183,Csa,42.00104220948411,4.6,32.29050213414635,44.59648468696151,5.0
5491,44171,Teruel,Olba,657.7572,Csa,33.4470989761092,0.0,1.697941176470588,72.30477935395464,5.0
5492,10196,Cáceres,Valdastillas,615.739,Csa,-16.19937694704049,0.0,2.280921052631579,96.3014638770552,5.0
5493,12142,Castellón,Zucaina,813.7024,Csb,-4.310344827586206,0.0,5.513020833333333,71.3198803657719,5.0
5494,46092,Valencia,Castielfabib,922.0709,BSk,0.6968641114982574,0.0,1.736940298507463,100.10690594859808,4.0
5495,12041,Castellón,Castillo de Villamalefa,817.1827,Csa,-16.66666666666667,0.0,5.63031914893617,71.52185575871931,5.0
5496,16240,Cuenca,Vellisca,944.9796,Csa,-26.39999999999999,0.0,1.1259493670886074,76.25118478691442,1.5
5497,10212,Cáceres,Villanueva de la Vera,512.8276,Csa,8.854166666666643,8.6,6.01,91.24119414315084,5.0
5498,10014,Cáceres,Aldeanueva de la Vera,652.1578,Csa,-1.5288220551378515,4.3,4.599549549549549,92.9666492566426,5.0
5499,10105,Cáceres,Jarandilla de la Vera,604.6482,Csa,5.156634987680391,9.85,7.327901785714285,92.47971172943387,5.0
5501,10110,Cáceres,Losar de la Vera,533.0191,Csa,10.398860398860409,7.1,4.968287037037037,92.28980353251896,5.0
5502,10204,Cáceres,Valverde de la Vera,504.3288,Csa,-26.00446428571428,0.0,1.6575688073394497,91.88795022167808,5.0
5503,16027,Cuenca,Barajas de Melo,707.7529,Csa,22.556008146639517,3.3000000000000003,3.2961038961038964,69.53178743113581,3.0
5505,10206,Cáceres,Viandar de la Vera,548.8549,Csa,-13.53211009174312,0.0,1.627702702702703,92.08315932897536,5.0
5506,10179,Cáceres,Talaveruela de la Vera,574.3057,Csa,-19.26910299003322,0.0,1.6575688073394497,92.07091484292684,5.0
5507,12049,Castellón,Costur,459.0224,Csa,24.766355140186924,0.0,7.246835443037973,74.65142448097914,5.0
5508,16906,Cuenca,"Valdecolmenas, Los",940.6137,Csa,-67.14285714285714,0.0,1.951644736842105,100.64762509658556,1.0
5509,45127,Toledo,Palomeque,609.2781,BSk,49.58263772954926,6.45,35.37784056603774,31.77384805960141,4.0
5510,45157,Toledo,Santa Cruz del Retamar,596.1041,Csa,39.18751548179341,13.45,21.761245454545453,47.84517334887541,3.0
5511,28060,Madrid,Fuentidueña de Tajo,565.6978,BSk,29.21517895644676,4.050000000000001,13.76829534883721,54.57992799812571,5.0
5512,12060,Castellón,Figueroles,366.5962,Csa,10.05802707930367,0.0,6.243055555555555,72.62163555066331,5.0
5513,10147,Cáceres,Piornal,1169.494,Csa,12.319339298004124,2.85,3.797477064220184,97.15284096733068,5.0
5514,44196,Teruel,Riodeva,973.0439,Csb,-17.7685950413223,0.0,1.937903225806452,89.99781845656662,4.0
5515,10036,Cáceres,Cabrero,739.8882,Csa,0.5730659025788043,0.0,2.473853211009174,98.4798040894204,5.0
5516,45120,Toledo,Nuño Gómez,473.3011,Csa,-15.294117647058826,0.0,6.815930808080809,76.5483105320453,2.0
5517,12128,Castellón,Vilafamés,318.6055,Csa,36.26943005181346,6.9,12.429166666666664,78.27067797894773,5.0
5518,45047,Toledo,Cedillo del Condado,647.5012,BSk,59.41030275643923,15.85,41.146127184466025,30.82774823720716,5.0
5519,10064,Cáceres,Cilleros,448.878,Csa,-6.92208628461043,0.0,1.4879999999999998,135.89257752610985,5.0
5520,10136,Cáceres,Oliva de Plasencia,408.5221,Csa,-5.136986301369859,0.0,1.9603932584269663,105.47668878399968,4.0
5521,10079,Cáceres,Garganta la Olla,587.8572,Csb,-11.90744920993228,0.0,2.5188095238095234,95.9830261721208,5.0
5522,10054,Cáceres,Casas del Castañar,662.9862,Csa,-5.479452054794507,0.0,2.6965,99.61656634888844,5.0
5523,45105,Toledo,Montesclaros,558.0593,Csa,-19.892473118279568,0.0,3.3515957446808518,102.39800068184304,3.0
5525,10068,Cáceres,Cuacos de Yuste,527.3668,Csa,-6.272617611580216,0.0,2.5315533980582523,95.62712710208488,5.0
5526,45143,Toledo,Quismondo,549.3548,Csa,30.312157721796268,7.55,14.337062268518524,54.52088405639986,4.0
5527,45164,Toledo,Sotillo de las Palomas,565.0426,Csa,-32.60869565217391,0.0,5.252962254901962,93.4720206386704,3.0
5528,16023,Cuenca,Chillarón de Cuenca,918.1243,Csa,40.9706546275395,0.0,2.120890410958904,122.96652758535072,5.0
5530,28170,Madrid,Villaconejos,635.7664,BSk,33.92601089761972,6.45,39.52965056179775,39.08390859346592,5.0
5531,45064,Toledo,Esquivias,611.5911,BSk,41.750812938558965,31.25,54.56135858585859,29.619287764028265,4.0
5532,45074,Toledo,Hinojosa de San Vicente,659.1536,Csa,-16.49484536082474,0.0,5.865707352941176,85.22406822789095,2.0
5533,12092,Castellón,Puebla de Arenoso,631.926,Csa,-12.35632183908045,0.0,1.8836206896551724,68.72275435619255,5.0
5534,44010,Teruel,Albentosa,951.7792,Csb,35.690235690235696,0.0,1.838855421686747,72.32676087002123,4.0
5535,16227,Cuenca,Valdemoro-Sierra,1117.267,Csb,-52.42718446601943,0.0,2.075735294117647,128.12448228126058,4.0
5536,45043,Toledo,Castillo de Bayuela,549.2681,Csa,-10.032017075773751,0.0,6.496271500000001,82.22915681462824,2.0
5537,10088,Cáceres,Guijo de Coria,446.9364,Csa,-29.52127659574468,0.0,2.6986486486486485,124.60240548398647,5.0
5538,12094,Castellón,"Pobla Tornesa, la",302.0061,Csa,42.04801200300077,3.05,10.846982758620689,79.21875714569335,5.0
5539,10157,Cáceres,Robledillo de la Vera,453.7922,Csa,-20.192307692307693,0.0,1.440972222222222,94.6335948259576,5.0
5540,16189,Cuenca,Salvacañete,1177.807,Csb,-9.298245614035096,0.0,0.0873333333333333,110.53654152990607,2.0
5541,16044,Cuenca,Campillos-Sierra,1253.863,Csb,-39.0625,0.0,2.057394366197183,124.23621525333566,4.0
5542,45056,Toledo,Chozas de Canales,544.3453,BSk,63.63636363636363,7.35,32.36883772727273,37.15282692116001,3.0
5543,45068,Toledo,Garciotum,468.3595,Csa,0.0,0.0,6.818833168316832,79.19340987964428,1.5
5544,45076,Toledo,Hormigos,464.7229,Csa,23.79275653923542,0.0,7.545430102040817,63.788938740258594,4.0
5545,46242,Valencia,Torrebaja,744.5679,BSk,-9.51776649746192,0.0,1.784090909090909,94.62764688008056,5.0
5546,10089,Cáceres,Guijo de Galisteo,428.5826,Csa,12.617449664429529,2.15,3.704,122.30680481168822,5.0
5547,45031,Toledo,Camarena,575.9206,Csa,43.47216227880881,11.45,28.915890732758623,42.04486274815618,2.0
5548,45093,Toledo,Marrupe,592.5861,Csa,-49.07407407407408,0.0,5.502341752577319,91.30215179370045,3.0
5549,45085,Toledo,Lominchar,646.8894,BSk,57.294994675186366,9.3,33.92520321100918,34.830114248469776,4.0
5550,16187,Cuenca,Salinas del Manzano,1129.487,Csb,-18.666666666666664,0.0,0.085064935064935,113.40172636096152,3.0
5551,10127,Cáceres,Montehermoso,397.063,Csa,18.208608680121458,26.750000000000004,15.715189873417724,119.60253195997096,5.0
5552,16265,Cuenca,Villarejo de la Peñuela,941.4399,Csa,-66.66666666666664,0.0,2.150347222222222,108.85418003023548,2.0
5553,12073,Castellón,Ludiente,429.9383,Csa,8.0,0.0,5.63391089108911,66.86007671964654,4.0
5554,16160,Cuenca,Pineda de Gigüela,974.069,Csa,-21.052631578947363,0.0,2.004391891891892,98.79655734387192,1.0
5555,16904,Cuenca,Fuentenava de Jábaga,969.4885,Csa,14.05492730210016,0.0,2.2768382352941177,120.36128854975934,5.0
5556,10025,Cáceres,Barrado,776.6094,Csa,-18.717277486910987,0.0,2.7798969072164947,101.37119163725542,5.0
5558,10202,Cáceres,Valdeobispo,334.7701,Csa,-14.918032786885256,0.0,2.5024096385542167,115.27147339897422,5.0
5559,45119,Toledo,Numancia de la Sagra,526.0,BSk,55.30934231519234,27.05,44.55772150000001,33.34885126663819,5.0
5562,12013,Castellón,Arañuel,413.3797,Csa,-18.23899371069183,0.0,5.468684210526315,64.41232786480205,5.0
5563,45110,Toledo,Navalcán,394.0665,Csa,-8.918050348152121,0.0,3.657911392405063,103.8300716679462,3.0
5564,45021,Toledo,Borox,582.6509,BSk,51.62980209545982,16.1,44.53009139784946,33.63042946197737,4.0
5565,45154,Toledo,San Román de los Montes,452.9428,Csa,35.599242065371854,4.75,8.413658080808082,87.26904182860001,3.0
5566,28173,Madrid,Villamanrique de Tajo,549.4291,BSk,27.25609756097561,0.0,15.281625316455692,55.065141222576656,5.0
5567,12079,Castellón,Montanejos,471.2018,Csa,31.803797468354432,0.0,4.720879120879121,64.16557920699532,5.0
5569,16149,Cuenca,Palomera,1073.156,Csa,-0.2617801047120451,0.0,2.281716417910448,125.13689979493704,4.0
5570,45091,Toledo,Maqueda,489.5274,Csa,-7.9522862823061615,0.0,8.46034610091743,60.14823994330073,5.0
5571,16151,Cuenca,Paredes,836.0471,Csa,-13.768115942029,0.0,1.29,77.6363701833074,2.0
5572,45134,Toledo,Portillo de Toledo,594.792,Csa,29.010238907849818,8.55,17.168772708333336,50.88039761121171,3.0
5573,45035,Toledo,Cardiel de los Montes,407.2493,Csa,-2.2959183673469425,0.0,6.670476262626263,81.66579975252779,2.0
5574,12063,Castellón,Fuente la Reina,813.2039,Csb,30.0,0.0,1.833139534883721,64.47999401601854,4.0
5575,46252,Valencia,Vallanca,967.4936,Csb,-13.74045801526718,0.0,1.5647260273972603,97.11355574996044,5.0
5576,16010,Cuenca,Alcázar del Rey,868.6633,Csa,-12.797619047619063,0.0,1.0474264705882352,80.80416842607178,2.0
5577,46001,Valencia,Ademuz,753.2866,BSk,8.424725822532395,4.35,3.8496268656716417,93.72372738759849,5.0
5578,10081,Cáceres,Gargüera,526.4066,Csa,-30.270270270270267,0.0,3.085465116279069,105.12233420924704,5.0
5579,10040,Cáceres,Calzadilla,359.1857,Csa,-4.9234135667395975,0.0,2.8466911764705887,131.76565849901286,5.0
5580,45130,Toledo,Parrillas,397.2186,Csa,-20.08797653958944,0.0,3.5925,105.57326672654732,3.0
5582,12902,Castellón,Sant Joan de Moró,189.6783,BSk,51.88267394270123,7.85,10.813988095238097,69.77361801368549,5.0
5583,44206,Teruel,San Agustín,968.0305,Csb,-9.85401459854016,0.0,1.3855555555555554,65.71838364424897,4.0
5584,12133,Castellón,Villanueva de Viver,895.2736,Csb,3.0612244897959187,0.0,1.772352941176471,64.66122699031474,4.0
5585,44143,Teruel,Manzanera,992.3011,Csb,27.425373134328368,0.0,1.975,69.69862694982399,5.0
5586,16074,Cuenca,"Cierva, La",1226.243,Csa,-43.5897435897436,0.0,2.3968253968253967,122.8209689803559,2.0
5587,10101,Cáceres,Huélaga,283.5962,Csa,25.48543689320388,0.0,1.3125,130.6599197977133,5.0
5588,12046,Castellón,Cirat,390.5959,Csa,-10.981308411214954,0.0,5.531127450980393,62.67876705467886,4.0
5589,12015,Castellón,Argelita,312.0536,Csa,26.01351351351352,0.0,5.729500000000001,63.64357787996234,4.0
5590,45015,Toledo,Arcicóllar,543.9216,BSk,33.394833948339496,0.0,17.470461383928573,45.046513723053344,1.5
5591,45145,Toledo,Recas,567.7425,BSk,52.16091066949642,13.6,33.58960450450451,39.38739069785706,3.0
5592,10022,Cáceres,Arroyomolinos de la Vera,608.2899,Csa,-13.372093023255816,0.0,2.879494382022472,103.9447842156262,5.0
5594,45049,Toledo,Cervera de los Montes,536.5416,Csa,24.647887323943657,0.0,5.62233494623656,94.18519780183432,4.0
5595,10138,Cáceres,Pasarón de la Vera,600.1179,Csa,1.0942760942761112,0.0,2.8969444444444448,103.31592028627487,5.0
5596,12118,Castellón,Torrechiva,349.2405,Csa,20.33898305084745,0.0,5.585679611650486,62.45656335554342,4.0
5597,10047,Cáceres,Carcaboso,275.1561,Csa,6.43656716417911,3.9,4.53735294117647,116.84689470450604,5.0
5598,10191,Cáceres,Torremenga,528.885,Csa,9.076175040518637,0.0,2.962784090909091,102.8998309278696,5.0
5599,16032,Cuenca,Belinchón,765.4058,Csa,10.77097505668933,0.0,3.546641791044776,66.09490229115488,4.0
5600,45118,Toledo,Novés,566.3942,Csa,45.70772322710309,7.35,14.69339935897436,54.86282221902477,4.0
5601,45040,Toledo,"Casar de Escalona, El",466.5611,Csa,33.34903438530381,5.7,9.904449479166669,72.44871196183028,3.0
5602,46201,Valencia,Puebla de San Miguel,1097.674,Csb,-63.72549019607845,0.0,1.8888888888888888,83.84982401852182,3.0
5603,45128,Toledo,Pantoja,523.6249,BSk,41.257584114726974,9.7,34.61233434343435,36.54282569812406,5.0
5604,16108,Cuenca,Huelves,819.4783,Csa,-7.065217391304344,0.0,1.4780303030303028,77.15296655367563,2.0
5605,12031,Castellón,Borriol,189.3589,Csa,39.47678331090175,38.10000000000001,26.40533333333334,70.6954386601099,5.0
5606,12113,Castellón,Toga,296.1505,Csa,0.4587155963302933,0.0,5.503333333333334,61.897113562543424,4.0
5607,16052,Cuenca,Cañete,1077.501,Csb,16.7643610785463,0.0,0.0684027777777777,117.10501658993246,3.0
5608,45203,Toledo,Yuncler,536.7993,BSk,58.021390374331546,15.8,35.84010673076924,38.00268468419883,5.0
5609,16109,Cuenca,Huérguina,1114.769,Csb,-27.272727272727277,0.0,0.0684027777777777,114.32086764154118,3.0
5610,46087,Valencia,Casas Altas,728.7411,BSk,-7.913669064748191,0.0,1.75,90.63317153545886,5.0
5611,16225,Cuenca,Valdemorillo de la Sierra,1193.025,Csb,-47.368421052631575,0.0,2.213846153846154,121.11084264769272,3.0
5612,12078,Castellón,Montán,554.3556,Csa,-22.327790973871736,0.0,4.542119565217392,60.73006776817711,5.0
5614,45132,Toledo,Pepino,444.1442,Csa,29.923547400611625,12.75,9.791847826086958,94.45003739354578,4.0
5616,12123,Castellón,Vallat,263.3033,Csa,52.77777777777776,0.0,5.567788461538461,61.06988550117802,4.0
5617,12058,Castellón,Espadilla,275.2972,Csa,25.555555555555543,0.0,5.478066037735848,60.591369724880536,4.0
5618,45188,Toledo,Villaluenga de la Sagra,528.0,BSk,38.366810138689615,7.65,31.290704629629637,39.6197813791609,5.0
5619,16008,Cuenca,Alcalá de la Vega,1149.662,Csb,-36.3013698630137,0.0,0.0693661971830985,107.4527572054918,2.0
5620,45051,Toledo,Cobeja,508.5462,BSk,54.64941882264718,6.6000000000000005,32.16598155339806,38.89164399877899,5.0
5621,45158,Toledo,Santa Olalla,487.3168,Csa,27.29061270376616,10.1,14.235122355769231,66.91930782155795,4.0
5622,46088,Valencia,Casas Bajas,694.5356,BSk,-23.65269461077845,0.0,1.7555970149253732,89.21245230930462,5.0
5623,44231,Teruel,Torrijas,1356.925,Csb,37.50000000000001,0.0,1.85625,71.80477285923885,3.0
5624,45160,Toledo,Segurilla,566.5943,Csa,28.418038654259128,4.7,5.830769230769231,99.7319161259608,4.0
5625,12095,Castellón,Ribesalbes,190.1019,Csa,10.18835616438355,2.4000000000000004,6.974271844660194,61.58531145344958,5.0
5626,45204,Toledo,Yunclillos,515.6655,BSk,20.920245398773005,0.0,26.097063392857144,42.50463171295785,3.0
5627,12090,Castellón,Pina de Montalgrao,1035.532,Csb,-5.0,0.0,1.8137931034482755,60.680048583582014,3.0
5628,12064,Castellón,Fuentes de Ayódar,505.947,Csa,-11.578947368421057,0.0,5.400700934579439,59.027346854332194,3.0
5629,10181,Cáceres,Tejeda de Tiétar,446.3588,Csa,-11.111111111111114,0.0,2.7460365853658533,107.88554504603307,5.0
5630,16001,Cuenca,Abia de la Obispalía,1027.756,Csa,-23.728813559322035,0.0,2.210211267605634,113.32815689874865,2.0
5631,10129,Cáceres,Morcillo,272.8168,Csa,-5.420054200541983,0.0,2.9944029850746268,128.3185356244121,5.0
