cmun,municipality,number_of_houses,VDSL_30Mbps,fixed_wireless,FTTH,HFC,reception_30Mbps,reception_100Mbps,reception_1Gbps,4G,5G,"5G_3,5GHz"
42061,Cidones,538.0,0.07,0.77,0.96,0.0,0.91,0.0,0.0,1.0,0.17,0.0
42062,Cigudosa,103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42063,Cihuela,163.0,0.33,0.0,1.0,0.0,1.0,1.0,1.0,0.3,0.0,0.0
42064,Ciria,171.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42065,Cirujales del Río,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42068,Coscurita,116.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0
42069,Covaleda,1105.0,0.2,1.0,0.94,0.0,1.0,0.81,0.0,1.0,0.01,0.0
42070,Cubilla,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0
42071,Cubo de la Solana,220.0,0.13,0.41,0.0,0.0,0.5,0.0,0.0,0.97,0.0,0.0
42073,Cueva de Ágreda,172.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42075,Dévanos,129.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.25,0.04,0.0
42076,Deza,506.0,0.28,0.2,0.88,0.0,0.87,0.74,0.73,0.9,0.0,0.0
42078,Duruelo de la Sierra,671.0,0.08,1.0,0.96,0.0,1.0,0.0,0.95,1.0,0.0,0.0
42079,Escobosa de Almazán,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42080,Espeja de San Marcelino,431.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.92,0.02,0.0
42081,Espejón,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.48,0.0
42082,Estepa de San Juan,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42083,Frechilla de Almazán,37.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.93,0.01,0.0
42084,Fresno de Caracena,89.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42085,Fuentearmegil,791.0,0.0,0.47,0.98,0.0,0.77,0.77,0.75,0.94,0.0,0.0
42086,Fuentecambrón,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0
42087,Fuentecantos,65.0,0.0,1.0,0.97,0.0,0.87,0.0,0.97,1.0,1.0,0.0
42088,Fuentelmonge,137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42089,Fuentelsaz de Soria,101.0,0.0,0.93,0.0,0.0,0.92,0.0,0.0,1.0,1.0,0.0
42090,Fuentepinilla,127.0,0.0,0.2,0.0,0.0,0.03,0.0,0.0,0.36,0.0,0.0
42092,Fuentes de Magaña,102.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42093,Fuentestrún,71.0,0.0,0.97,0.0,0.0,0.93,0.0,0.0,1.0,1.0,0.0
42094,Garray,571.0,0.02,0.78,0.67,0.0,0.94,0.67,0.67,0.99,0.91,0.0
42095,Golmayo,1610.0,0.0,0.77,0.83,0.0,0.96,0.62,0.65,1.0,0.86,0.65
42096,Gómara,394.0,0.33,0.86,0.0,0.0,0.57,0.0,0.0,1.0,0.0,0.0
42097,Gormaz,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.0
42098,Herrera de Soria,48.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
42100,Hinojosa del Campo,55.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.37,0.0
42103,Langa de Duero,975.0,0.17,0.6,0.53,0.0,0.88,0.0,0.0,0.95,0.77,0.0
42105,Liceras,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42106,La Losilla,24.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42107,Magaña,224.0,0.0,0.68,0.0,0.0,1.0,0.0,0.0,1.0,0.14,0.0
42108,Maján,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42110,Matalebreras,132.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,1.0,1.0,0.0
42111,Matamala de Almazán,429.0,0.0,0.77,0.79,0.0,1.0,0.0,0.8,1.0,0.0,0.0
42113,Medinaceli,1022.0,0.09,0.81,0.77,0.0,0.89,0.45,0.43,1.0,0.45,0.0
42115,Miño de Medinaceli,300.0,0.0,0.38,0.0,0.0,0.24,0.0,0.0,0.72,0.0,0.0
42116,Miño de San Esteban,115.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42117,Molinos de Duero,240.0,0.0,0.91,0.97,0.0,0.99,0.98,0.95,1.0,1.0,0.0
42118,Momblona,46.0,0.3,0.39,1.0,0.0,0.74,0.0,0.0,0.76,0.0,0.0
42119,Monteagudo de las Vicarías,331.0,0.0,0.93,0.04,0.0,0.96,0.0,0.0,1.0,0.0,0.0
42120,Montejo de Tiermes,617.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
42121,Montenegro de Cameros,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42123,Morón de Almazán,238.0,0.48,0.06,0.9,0.0,0.69,0.0,0.9,1.0,0.0,0.0
42124,Muriel de la Fuente,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.07,0.0
42125,Muriel Viejo,74.0,0.5,0.0,1.0,0.0,0.95,0.0,0.94,1.0,0.0,0.0
42127,Nafría de Ucero,116.0,0.0,0.0,0.68,0.0,0.32,0.32,0.66,0.51,0.0,0.0
42128,Narros,61.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,0.84,0.59,0.0
42129,Navaleno,862.0,0.21,1.0,0.98,0.0,1.0,0.98,0.93,1.0,0.0,0.0
42130,Nepas,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42131,Nolay,54.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0
42132,Noviercas,174.0,0.0,1.0,0.0,0.0,0.96,0.0,0.0,1.0,0.0,0.0
42134,Ólvega,2149.0,0.09,0.93,0.93,0.0,0.96,0.92,0.92,1.0,1.0,0.0
42135,Oncala,163.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.76,0.0
42139,Pinilla del Campo,25.0,0.0,0.28,0.0,0.0,0.4,0.0,0.0,0.75,0.43,0.0
42140,Portillo de Soria,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42141,La Póveda de Soria,186.0,0.0,0.0,0.4,0.0,1.0,0.31,0.31,0.74,0.36,0.0
42142,Pozalmuro,96.0,0.0,1.0,0.0,0.0,0.94,0.0,0.0,1.0,1.0,0.0
42144,Quintana Redonda,537.0,0.0,0.8,0.0,0.0,0.93,0.0,0.0,0.99,0.0,0.0
42145,Quintanas de Gormaz,165.0,0.36,0.41,0.96,0.0,0.98,0.96,0.96,1.0,0.02,0.0
42148,Quiñonería,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0
42149,Los Rábanos,396.0,0.08,0.68,0.6,0.0,0.88,0.61,0.61,1.0,0.0,0.0
42151,Rebollar,36.0,0.0,0.22,0.97,0.0,1.0,1.0,0.95,0.96,0.96,0.0
42152,Recuerda,161.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.95,0.58,0.0
42153,Rello,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42154,Renieblas,143.0,0.0,0.87,0.0,0.0,0.72,0.0,0.0,0.95,0.81,0.0
42155,Retortillo de Soria,513.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0
42156,Reznos,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0
42157,La Riba de Escalote,66.0,0.31,0.39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42158,Rioseco de Soria,222.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42159,Rollamienta,75.0,0.0,0.03,0.0,0.0,0.46,0.0,0.0,1.0,0.05,0.0
42160,El Royo,550.0,0.25,0.87,0.81,0.0,0.93,0.0,0.0,1.0,1.0,0.0
42161,Salduero,160.0,0.0,0.73,0.99,0.0,1.0,0.99,0.99,1.0,1.0,0.0
42162,San Esteban de Gormaz,3081.0,0.07,0.73,0.55,0.0,0.93,0.53,0.0,0.95,0.02,0.0
42163,San Felices,145.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42164,San Leonardo de Yagüe,1615.0,0.06,1.0,0.94,0.0,1.0,0.95,0.94,1.0,0.0,0.0
42165,San Pedro Manrique,810.0,0.16,0.78,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42166,Santa Cruz de Yanguas,99.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42167,Santa María de Huerta,367.0,0.14,1.0,0.99,0.0,1.0,0.0,0.99,1.0,0.0,0.0
42168,Santa María de las Hoyas,252.0,0.0,0.01,1.0,0.0,0.69,0.69,0.69,0.95,0.0,0.0
42171,Serón de Nágima,304.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42172,Soliedra,29.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0
42173,Soria,25318.0,0.11,0.99,0.99,0.83,0.99,0.99,0.98,1.0,1.0,0.48
42174,Sotillo del Rincón,293.0,0.0,0.68,0.76,0.0,0.42,0.0,0.0,0.99,0.0,0.0
42175,Suellacabras,114.0,0.0,0.82,0.0,0.0,0.89,0.0,0.0,1.0,0.3,0.0
42176,Tajahuerce,31.0,0.0,0.71,0.0,0.0,0.75,0.0,0.0,1.0,0.91,0.0
42177,Tajueco,99.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
42178,Talveila,199.0,0.0,0.78,0.77,0.0,0.0,0.0,0.77,0.97,0.0,0.0
42181,Tardelcuende,392.0,0.0,0.97,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0
42182,Taroda,84.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42183,Tejado,144.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42184,Torlengua,143.0,0.0,0.96,0.0,0.0,0.27,0.0,0.0,1.0,0.0,0.0
42185,Torreblacos,52.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42187,Torrubia de Soria,82.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
42188,Trévago,77.0,0.0,0.69,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42189,Ucero,130.0,0.0,0.62,0.96,0.0,0.96,0.96,0.96,1.0,0.0,0.0
42190,Vadillo,86.0,0.0,1.0,0.95,0.0,0.71,0.0,0.0,1.0,0.0,0.0
42191,Valdeavellano de Tera,285.0,0.24,0.29,0.99,0.0,0.91,0.0,0.0,1.0,0.0,0.0
42192,Valdegeña,43.0,0.0,0.86,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42193,Valdelagua del Cerro,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42194,Valdemaluque,359.0,0.13,0.27,0.66,0.0,0.83,0.67,0.63,0.99,0.0,0.0
42195,Valdenebro,178.0,0.0,0.66,0.65,0.0,0.64,0.64,0.63,0.74,0.0,0.0
42196,Valdeprado,95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36,0.21,0.0
42197,Valderrodilla,120.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.49,0.0,0.0
42198,Valtajeros,71.0,0.0,0.59,0.0,0.0,1.0,0.0,0.0,0.92,0.0,0.0
42200,Velamazán,223.0,0.0,0.42,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0
42201,Velilla de la Sierra,53.0,0.0,0.25,0.0,0.0,0.86,0.0,0.0,1.0,0.68,0.0
42202,Velilla de los Ajos,72.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0
42204,Viana de Duero,89.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42205,Villaciervos,80.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42206,Villanueva de Gormaz,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0
42207,Villar del Ala,100.0,0.0,0.96,0.07,0.0,0.94,0.0,0.0,1.0,0.02,0.0
42208,Villar del Campo,47.0,0.0,0.89,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42209,Villar del Río,440.0,0.0,0.66,0.0,0.0,1.0,0.0,0.0,0.86,0.0,0.0
42211,Los Villares de Soria,108.0,0.0,0.97,0.0,0.0,0.98,0.0,0.0,1.0,1.0,0.0
42212,Villasayas,168.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0
42213,Villaseca de Arciel,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0
42215,Vinuesa,894.0,0.16,0.93,0.91,0.0,1.0,0.92,0.87,0.98,0.1,0.0
42216,Vizmanos,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42217,Vozmediano,163.0,0.0,0.95,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0
42218,Yanguas,202.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42219,Yelo,161.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43001,Aiguamúrcia,838.0,0.09,0.37,0.44,0.0,0.72,0.44,0.44,1.0,0.47,0.0
43002,Albinyana,1548.0,0.03,0.65,0.98,0.0,1.0,0.99,0.98,1.0,0.98,0.22
43003,L'Albiol,261.0,0.0,0.78,0.62,0.0,0.63,0.0,0.0,0.95,0.79,0.0
43004,Alcanar,8399.0,0.06,0.99,0.76,0.0,0.87,0.63,0.73,1.0,1.0,0.25
43005,Alcover,2276.0,0.32,0.85,0.95,0.0,0.98,0.76,0.76,1.0,0.98,0.0
43006,Aldover,622.0,0.0,0.92,0.0,0.0,0.92,0.0,0.0,1.0,0.98,0.0
43007,L'Aleixar,660.0,0.25,0.98,0.51,0.0,0.89,0.51,0.42,1.0,1.0,0.0
43008,Alfara de Carles,454.0,0.0,0.88,0.0,0.0,0.04,0.0,0.0,1.0,0.91,0.0
43009,Alforja,1221.0,0.05,0.72,0.65,0.0,0.98,0.54,0.54,0.99,0.91,0.0
43010,Alió,254.0,0.06,0.58,0.9,0.0,0.97,0.92,0.87,1.0,1.0,0.0
43011,Almoster,559.0,0.08,0.14,0.94,0.0,0.95,0.89,0.87,0.93,0.53,0.02
43012,Altafulla,4793.0,0.06,1.0,1.0,0.0,0.98,0.87,0.98,1.0,1.0,0.15
43013,L'Ametlla de Mar,8166.0,0.12,0.96,0.83,0.0,0.5,0.37,0.58,1.0,1.0,0.61
43014,Amposta,11645.0,0.14,0.99,0.91,0.0,0.95,0.9,0.88,1.0,0.99,0.31
43015,Arbolí,112.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.96,0.13,0.0
43016,L'Arboç,2394.0,0.2,0.94,0.98,0.0,0.99,0.97,0.98,1.0,1.0,0.0
43017,L'Argentera,140.0,0.0,0.17,0.91,0.0,0.94,0.87,0.9,1.0,0.0,0.0
43018,Arnes,475.0,0.01,1.0,0.01,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43019,Ascó,908.0,0.18,1.0,0.89,0.0,0.22,0.0,0.81,1.0,0.98,0.0
43020,Banyeres del Penedès,1564.0,0.04,1.0,0.97,0.0,1.0,1.0,0.97,1.0,1.0,0.0
43021,Barberà de la Conca,431.0,0.0,1.0,0.92,0.0,0.97,0.94,0.91,1.0,0.63,0.0
43022,Batea,1066.0,0.14,0.87,0.96,0.0,1.0,0.96,0.93,1.0,1.0,0.0
43023,Bellmunt del Priorat,312.0,0.0,0.92,0.96,0.0,1.0,0.96,0.93,1.0,1.0,0.0
43024,Bellvei,1266.0,0.0,0.87,0.99,0.0,0.99,0.99,0.98,1.0,0.75,0.26
43025,Benifallet,493.0,0.6,0.02,0.89,0.0,0.95,0.9,0.87,0.98,0.0,0.0
43026,Benissanet,630.0,0.06,0.99,0.86,0.0,0.93,0.86,0.81,1.0,0.0,0.0
43027,La Bisbal de Falset,186.0,0.0,0.0,0.98,0.0,0.0,0.0,0.98,1.0,0.15,0.0
43028,La Bisbal del Penedès,2732.0,0.07,0.94,0.97,0.0,0.98,0.48,0.97,1.0,0.99,0.0
43029,Blancafort,332.0,0.0,0.58,0.98,0.0,0.0,0.0,0.96,1.0,0.77,0.0
43030,Bonastre,582.0,0.0,0.98,0.9,0.0,0.96,0.0,0.83,0.99,0.98,0.0
43031,Les Borges del Camp,1075.0,0.29,0.92,0.72,0.0,1.0,0.68,0.64,1.0,1.0,0.0
43032,Bot,454.0,0.73,1.0,0.99,0.0,0.88,0.0,0.97,1.0,0.05,0.0
43033,Botarell,583.0,0.01,0.99,0.81,0.0,1.0,0.77,0.67,1.0,0.99,0.0
43034,Bràfim,384.0,0.13,0.52,0.98,0.0,0.99,0.98,0.96,1.0,0.76,0.0
43035,Cabacés,222.0,0.0,0.83,0.99,0.0,0.05,0.0,0.97,1.0,0.03,0.0
43036,Cabra del Camp,953.0,0.0,0.57,0.85,0.0,0.95,0.91,0.87,1.0,0.63,0.0
43037,Calafell,27341.0,0.02,1.0,0.99,0.0,0.94,0.88,0.95,1.0,1.0,0.82
43038,Cambrils,31667.0,0.07,1.0,0.98,0.0,0.99,0.97,0.97,1.0,1.0,0.81
43039,Capafonts,170.0,0.0,0.99,0.91,0.0,0.0,0.0,0.88,1.0,0.0,0.0
43040,Capçanes,289.0,0.0,0.03,0.93,0.0,0.0,0.0,0.87,0.95,0.44,0.0
43041,Caseres,210.0,0.62,0.87,0.0,0.0,0.95,0.0,0.0,1.0,0.0,0.0
43042,Castellvell del Camp,1175.0,0.13,0.74,0.91,0.0,0.97,0.94,0.92,1.0,0.94,0.03
43043,El Catllar,2732.0,0.05,0.99,0.94,0.0,0.97,0.95,0.92,1.0,0.99,0.49
43044,La Sénia,2931.0,0.16,0.99,0.93,0.0,0.96,0.93,0.88,1.0,0.97,0.24
43045,Colldejou,111.0,0.0,0.99,0.93,0.0,0.0,0.0,0.88,1.0,0.08,0.0
43046,Conesa,160.0,0.0,0.53,0.96,0.0,0.0,0.0,0.93,1.0,0.95,0.0
43047,Constantí,3172.0,0.0,1.0,0.93,0.0,0.93,0.93,0.9,1.0,1.0,0.67
43048,Corbera d'Ebre,481.0,0.0,0.37,0.96,0.0,0.98,0.97,0.95,1.0,0.71,0.0
43049,Cornudella de Montsant,773.0,0.37,0.88,0.94,0.0,0.98,0.85,0.85,0.99,0.97,0.0
43050,Creixell,3992.0,0.13,1.0,1.0,0.0,0.98,0.0,1.0,1.0,1.0,0.0
43051,Cunit,12874.0,0.06,0.99,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.92
43052,Xerta,838.0,0.08,0.78,0.8,0.0,0.98,0.81,0.76,1.0,0.03,0.0
43053,Duesaigües,205.0,0.0,0.6,0.89,0.0,0.97,0.0,0.84,1.0,0.0,0.0
43054,L'Espluga de Francolí,2116.0,0.09,1.0,0.93,0.0,1.0,0.92,0.88,1.0,0.01,0.0
43055,Falset,1342.0,0.42,0.96,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
43056,La Fatarella,611.0,0.24,0.97,0.97,0.0,1.0,0.97,0.94,1.0,0.01,0.0
43057,La Febró,54.0,0.0,0.0,0.96,0.0,0.0,0.0,0.53,1.0,0.0,0.0
43058,La Figuera,174.0,0.0,1.0,0.97,0.0,0.0,0.0,0.95,1.0,1.0,0.0
43059,Figuerola del Camp,249.0,0.0,0.98,0.76,0.0,0.89,0.76,0.68,1.0,1.0,0.0
43060,Flix,2405.0,0.31,0.93,0.85,0.0,0.79,0.61,0.77,1.0,0.95,0.0
43061,Forès,88.0,0.0,0.57,0.94,0.0,0.0,0.0,0.89,1.0,0.08,0.0
43062,Freginals,363.0,0.28,0.96,0.55,0.0,0.93,0.0,0.38,1.0,0.65,0.0
43063,La Galera,458.0,0.0,0.85,0.91,0.0,0.0,0.0,0.84,1.0,0.01,0.0
43064,Gandesa,1422.0,0.39,1.0,0.95,0.0,0.97,0.95,0.91,1.0,1.0,0.0
43065,Garcia,400.0,0.0,0.84,0.92,0.0,0.04,0.0,0.0,1.0,0.97,0.0
43066,Els Garidells,109.0,0.0,0.77,0.25,0.0,1.0,0.0,0.0,1.0,0.14,0.0
43067,Ginestar,573.0,0.33,0.94,0.71,0.0,0.9,0.79,0.59,1.0,0.08,0.0
43068,Godall,539.0,0.2,0.99,0.77,0.0,0.57,0.0,0.68,1.0,0.04,0.0
43069,Gratallops,206.0,0.0,0.99,0.0,0.0,0.87,0.0,0.0,1.0,0.83,0.0
43070,Els Guiamets,160.0,0.0,0.51,0.93,0.0,0.84,0.0,0.86,1.0,0.4,0.0
43071,Horta de Sant Joan,931.0,0.17,0.99,0.87,0.0,0.98,0.0,0.0,0.99,0.93,0.0
43072,El Lloar,116.0,0.0,1.0,0.99,0.0,1.0,0.0,0.98,1.0,1.0,0.0
43073,Llorac,98.0,0.0,0.86,0.66,0.0,0.0,0.0,0.0,0.97,0.78,0.0
43074,Llorenç del Penedès,1083.0,0.11,0.99,0.97,0.0,0.99,0.96,0.96,1.0,1.0,0.0
43075,Margalef,148.0,0.0,0.99,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43076,Marçà,473.0,0.07,0.41,0.8,0.0,0.91,0.83,0.73,1.0,0.75,0.0
43077,Mas de Barberans,366.0,0.35,0.45,0.88,0.0,0.78,0.0,0.79,1.0,0.05,0.0
43078,Masdenverge,750.0,0.0,0.95,0.01,0.0,0.99,0.01,0.01,1.0,1.0,0.0
43079,Masllorenç,315.0,0.0,0.86,0.19,0.0,0.98,0.96,0.0,0.99,0.05,0.0
43080,La Masó,154.0,0.0,0.27,0.88,0.0,1.0,0.92,0.88,1.0,0.28,0.0
43081,Maspujols,469.0,0.0,0.96,0.87,0.0,0.97,0.55,0.48,1.0,1.0,0.0
43082,El Masroig,339.0,0.51,0.4,0.9,0.0,0.57,0.0,0.84,1.0,0.86,0.0
43083,El Milà,99.0,0.0,0.75,0.76,0.0,1.0,0.85,0.77,1.0,0.98,0.0
43084,Miravet,482.0,0.0,0.75,0.84,0.0,0.94,0.86,0.75,1.0,0.98,0.0
43085,El Molar,215.0,0.0,0.99,0.98,0.0,0.48,0.0,0.95,1.0,0.02,0.0
43086,Montblanc,3729.0,0.21,0.95,0.91,0.0,0.95,0.9,0.89,1.0,0.92,0.0
43088,Montbrió del Camp,1678.0,0.08,1.0,0.9,0.0,0.99,0.85,0.81,1.0,1.0,0.0
43089,Montferri,329.0,0.0,0.9,0.88,0.0,0.98,0.07,0.47,1.0,0.61,0.0
43090,El Montmell,1711.0,0.0,0.9,0.57,0.0,0.93,0.58,0.54,0.99,0.93,0.0
43091,Mont-ral,189.0,0.0,0.98,0.0,0.0,0.43,0.0,0.0,1.0,0.03,0.0
43092,Mont-roig del Camp,15752.0,0.04,0.99,0.97,0.0,0.88,0.75,0.81,1.0,0.85,0.42
43093,Móra d'Ebre,2991.0,0.16,1.0,0.88,0.0,0.94,0.88,0.83,1.0,0.75,0.0
43094,Móra la Nova,1496.0,0.09,0.9,0.91,0.0,1.0,0.89,0.79,1.0,0.97,0.0
43095,El Morell,1586.0,0.24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
43096,La Morera de Montsant,148.0,0.0,0.81,0.88,0.0,0.07,0.0,0.79,0.99,0.95,0.0
43097,La Nou de Gaià,268.0,0.01,0.62,0.98,0.0,0.99,0.98,0.97,1.0,0.76,0.0
43098,Nulles,330.0,0.03,0.98,0.91,0.0,0.96,0.92,0.85,1.0,0.86,0.0
43099,La Palma d'Ebre,276.0,1.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,0.03,0.0
43100,Els Pallaresos,1873.0,0.13,1.0,0.99,0.0,1.0,1.0,1.0,1.0,1.0,0.23
43101,Passanant i Belltall,234.0,0.0,0.0,0.96,0.0,0.0,0.0,0.95,0.88,0.23,0.0
43102,Paüls,329.0,0.81,0.39,0.96,0.0,0.91,0.0,0.0,0.98,0.9,0.0
43103,Perafort,552.0,0.3,1.0,0.97,0.0,1.0,0.97,0.96,1.0,0.97,0.0
43104,El Perelló,2537.0,0.21,0.86,0.62,0.0,0.99,0.57,0.51,0.99,0.96,0.0
43105,Les Piles,153.0,0.0,0.9,0.69,0.0,0.0,0.0,0.0,1.0,0.01,0.0
43106,El Pinell de Brai,515.0,0.47,0.75,0.97,0.0,0.98,0.97,0.94,1.0,0.0,0.0
43107,Pira,273.0,0.22,0.77,0.98,0.0,0.99,0.98,0.94,1.0,0.96,0.0
43108,El Pla de Santa Maria,1344.0,0.28,1.0,0.74,0.0,0.98,0.75,0.69,1.0,1.0,0.0
43109,La Pobla de Mafumet,1678.0,0.15,1.0,0.98,0.0,0.99,0.98,0.98,1.0,1.0,0.0
43110,La Pobla de Massaluca,259.0,0.0,1.0,0.99,0.0,0.86,0.0,0.0,1.0,0.0,0.0
43111,La Pobla de Montornès,2154.0,0.04,1.0,1.0,0.0,0.99,0.99,0.99,1.0,0.59,0.0
43112,Poboleda,350.0,0.36,0.98,0.98,0.0,0.95,0.0,0.96,1.0,0.01,0.0
43113,El Pont d'Armentera,385.0,0.19,0.03,0.94,0.0,0.99,0.94,0.9,1.0,0.1,0.0
43114,Porrera,313.0,0.28,0.99,0.91,0.0,0.96,0.92,0.89,1.0,0.0,0.0
43115,Pradell de la Teixeta,161.0,0.0,0.59,0.88,0.0,0.0,0.0,0.0,1.0,0.06,0.0
43116,Prades,836.0,0.22,1.0,0.94,0.0,1.0,0.0,0.9,1.0,1.0,0.0
43117,Prat de Comte,160.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,1.0,0.06,0.0
43118,Pratdip,763.0,0.3,0.89,0.86,0.0,0.82,0.54,0.77,0.98,0.36,0.0
43119,Puigpelat,581.0,0.11,0.25,0.94,0.0,0.98,0.96,0.94,1.0,1.0,0.0
43120,Querol,768.0,0.0,0.95,0.01,0.0,0.84,0.0,0.02,1.0,0.79,0.0
43121,Rasquera,638.0,0.0,0.6,0.68,0.0,0.0,0.0,0.53,0.97,0.88,0.0
43122,Renau,74.0,0.0,0.91,0.81,0.0,0.0,0.0,0.72,1.0,0.97,0.0
43123,Reus,47319.0,0.13,1.0,0.98,0.56,0.99,0.98,0.97,1.0,1.0,0.95
43124,La Riba,341.0,0.0,1.0,0.99,0.0,0.33,0.0,0.0,1.0,1.0,0.0
43125,Riba-roja d'Ebre,880.0,0.17,0.97,0.93,0.0,0.99,0.0,0.0,1.0,0.0,0.0
43126,La Riera de Gaià,855.0,0.19,1.0,0.95,0.0,0.98,0.95,0.93,1.0,0.95,0.0
43127,Riudecanyes,756.0,0.09,0.78,0.88,0.0,0.95,0.89,0.84,0.98,0.25,0.0
43128,Riudecols,643.0,0.0,0.95,0.92,0.0,0.85,0.61,0.85,1.0,0.49,0.0
