cmun,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other
31244,0,0,0,0,0,0,0,0
31245,0,0,0,0,0,0,0,0
31246,0,0,0,0,0,0,0,0
31247,0,0,0,0,0,0,0,0
31248,0,0,0,0,0,0,0,0
31249,13,16,0,0,0,0,0,0
31250,35,48,0,0,0,0,0,0
31251,46,32,0,0,0,0,0,0
31252,0,0,0,0,0,0,0,0
31253,0,0,0,0,0,0,0,0
31254,18,21,0,0,0,0,0,0
31255,0,0,0,0,0,0,0,0
31256,0,0,0,0,0,0,0,0
31257,38,21,0,0,0,0,0,0
31258,24,71,10,10,12,63,30,50
31259,0,0,0,0,0,0,0,0
31260,13,25,0,0,0,0,0,0
31261,0,0,0,0,0,0,0,0
31262,0,0,0,0,0,0,0,0
31263,0,0,0,0,0,0,0,0
31264,0,0,0,0,0,0,0,0
31265,0,0,0,0,0,0,0,0
31901,34,100,13,12,17,149,56,94
31902,73,96,15,8,28,95,35,43
31903,23,95,10,7,10,70,28,63
31904,15,14,0,0,0,0,0,0
31905,55,42,0,0,0,0,0,0
31906,92,47,0,0,0,0,0,0
31907,41,72,21,16,30,186,92,93
31908,24,20,0,0,0,0,0,0
32001,28,88,8,13,16,75,41,62
32002,11,31,0,0,0,0,0,0
32003,13,7,0,0,0,0,0,0
32004,4,15,0,0,0,0,0,0
32005,0,0,0,0,0,0,0,0
32006,0,27,0,0,0,0,0,0
32007,7,14,0,0,0,0,0,0
32008,34,123,5,20,18,85,48,73
32009,61,122,5,24,44,119,79,84
32010,0,0,0,0,0,0,0,0
32011,0,0,0,0,0,0,0,0
32012,0,0,0,0,0,0,0,0
32013,7,21,0,0,0,0,0,0
32014,0,0,0,0,0,0,0,0
32015,0,0,0,0,0,0,0,0
32016,0,0,0,0,0,0,0,0
32017,27,0,0,0,0,0,0,0
32018,6,21,0,0,0,0,0,0
32019,72,204,16,44,54,170,79,119
32020,16,27,0,0,0,0,0,0
32021,0,0,0,0,0,0,0,0
32022,0,0,0,0,0,0,0,0
32023,6,16,0,0,0,0,0,0
32024,18,103,0,0,13,60,29,41
32025,7,6,0,0,0,0,0,0
32026,23,47,0,0,0,0,0,0
32027,6,15,0,0,0,0,0,0
32028,4,12,0,0,0,0,0,0
32029,0,0,0,0,0,0,0,0
32030,6,23,0,0,0,0,0,0
32031,0,0,0,0,0,0,0,0
32032,49,127,4,25,29,73,57,84
32033,0,0,0,0,0,0,0,0
32034,0,0,0,0,0,0,0,0
32035,7,13,0,0,0,0,0,0
32036,0,0,0,0,0,0,0,0
32037,0,0,0,0,0,0,0,0
32038,0,0,0,0,0,0,0,0
32039,7,10,0,0,0,0,0,0
32040,15,16,0,0,0,0,0,0
32041,0,0,0,0,0,0,0,0
32042,0,0,0,0,0,0,0,0
32043,8,33,0,0,0,0,0,0
32044,0,0,0,0,0,0,0,0
32045,19,43,0,0,0,0,0,0
32046,8,8,0,0,0,0,0,0
32047,14,21,0,0,0,0,0,0
32048,4,13,0,0,0,0,0,0
32049,0,0,0,0,0,0,0,0
32050,14,13,0,0,0,0,0,0
32051,0,14,0,0,0,0,0,0
32052,0,0,0,0,0,0,0,0
32053,13,16,0,0,0,0,0,0
32054,323,942,108,255,478,1.490,910,923
32055,7,18,0,0,0,0,0,0
32056,4,18,0,0,0,0,0,0
32057,0,0,0,0,0,0,0,0
32058,39,118,0,0,14,58,33,47
32059,10,11,0,0,0,0,0,0
32060,0,0,0,0,0,0,0,0
32061,11,16,0,0,0,0,0,0
32062,0,0,0,0,0,0,0,0
32063,10,19,0,0,0,0,0,0
32064,0,0,0,0,0,0,0,0
32065,0,0,0,0,0,0,0,0
32066,0,0,0,0,0,0,0,0
32067,0,13,0,0,0,0,0,0
32068,10,21,0,0,0,0,0,0
32069,48,40,0,0,0,0,0,0
32070,0,0,0,0,0,0,0,0
32071,4,13,0,0,0,0,0,0
32072,28,57,0,0,0,0,0,0
32073,13,17,0,0,0,0,0,0
32074,7,6,0,0,0,0,0,0
32075,109,97,16,9,33,90,27,62
32076,20,21,0,0,0,0,0,0
32077,9,9,0,0,0,0,0,0
32078,0,0,0,0,0,0,0,0
32079,14,25,0,0,0,0,0,0
32080,0,0,0,0,0,0,0,0
32081,13,20,0,0,0,0,0,0
32082,8,16,0,0,0,0,0,0
32083,0,0,0,0,0,0,0,0
32084,0,0,0,0,0,0,0,0
32085,65,140,4,25,29,132,65,102
32086,9,36,0,0,0,0,0,0
32087,11,15,0,0,0,0,0,0
32088,17,19,0,0,0,0,0,0
32089,5,12,0,0,0,0,0,0
32090,0,0,0,0,0,0,0,0
32091,0,0,0,0,0,0,0,0
32092,0,0,0,0,0,0,0,0
33001,7,19,0,0,0,0,0,0
33002,20,70,0,0,15,41,18,50
33003,0,0,0,0,0,0,0,0
33004,159,370,72,91,228,591,369,448
33005,11,12,0,0,0,0,0,0
33006,9,28,0,0,0,0,0,0
33007,4,10,0,0,0,0,0,0
33008,27,23,0,0,0,0,0,0
33009,6,17,0,0,0,0,0,0
33010,6,19,0,0,0,0,0,0
33011,50,120,0,0,31,76,41,69
33012,37,91,4,10,48,80,22,69
33013,0,0,0,0,0,0,0,0
33014,83,92,13,9,29,92,46,71
33015,5,9,0,0,0,0,0,0
33016,48,135,17,31,57,190,126,145
33017,21,37,0,0,0,0,0,0
33018,26,32,0,0,0,0,0,0
33019,9,39,0,0,0,0,0,0
33020,37,66,7,7,16,72,40,103
33021,17,51,0,0,0,0,0,0
33022,0,0,0,0,0,0,0,0
33023,11,41,0,0,0,0,0,0
33024,710,1.647,362,354,1.242,3.130,1.765,2.046
33025,38,75,8,21,29,90,63,71
33026,30,95,4,10,26,57,46,69
33027,0,0,0,0,0,0,0,0
33028,0,0,0,0,0,0,0,0
33029,0,0,0,0,0,0,0,0
33030,4,4,0,0,0,0,0,0
33031,95,187,20,37,102,221,140,235
33032,32,117,7,16,21,90,45,72
33033,14,83,5,11,19,51,39,65
33034,51,119,11,15,20,82,47,89
33035,132,179,43,24,68,258,115,142
33036,51,220,11,28,90,183,62,125
33037,70,195,11,33,64,159,110,201
33038,13,25,0,0,0,0,0,0
33039,0,0,0,0,0,0,0,0
33040,32,80,0,0,10,45,20,39
33041,21,68,4,14,18,85,51,68
33042,29,39,5,7,23,55,28,47
33043,0,0,0,0,0,0,0,0
33044,428,1.316,320,377,1.031,3.323,1.778,1.767
33045,23,69,0,0,15,53,33,46
33046,0,0,0,0,0,0,0,0
33047,4,26,0,0,0,0,0,0
33048,0,0,0,0,0,0,0,0
33049,35,124,5,10,29,73,28,52
33050,0,0,0,0,0,0,0,0
33051,31,75,8,13,20,43,33,58
33052,0,0,0,0,0,0,0,0
33053,0,0,0,0,0,0,0,0
33054,4,20,0,0,0,0,0,0
33055,7,33,0,0,0,0,0,0
33056,27,97,7,7,34,60,16,46
33057,0,0,0,0,0,0,0,0
33058,0,0,0,0,0,0,0,0
33059,27,52,0,0,0,0,0,0
33060,34,81,4,11,25,60,45,74
33061,0,0,0,0,0,0,0,0
33062,0,0,0,0,0,0,0,0
33063,0,0,0,0,0,0,0,0
33064,0,0,0,0,0,0,0,0
33065,17,18,0,0,0,0,0,0
33066,280,482,32,73,223,561,292,466
33067,0,0,0,0,0,0,0,0
33068,0,0,0,0,0,0,0,0
33069,6,29,0,0,0,0,0,0
33070,16,45,0,0,0,0,0,0
33071,0,0,0,0,0,0,0,0
33072,0,0,0,0,0,0,0,0
33073,47,90,0,0,19,58,24,46
33074,8,57,0,0,0,0,0,0
33075,0,0,0,0,0,0,0,0
33076,62,166,14,22,49,200,79,139
33077,0,0,0,0,0,0,0,0
33078,0,0,0,0,0,0,0,0
34001,0,0,0,0,0,0,0,0
34003,0,0,0,0,0,0,0,0
34004,28,63,0,0,20,51,28,47
34005,0,0,0,0,0,0,0,0
34006,0,0,0,0,0,0,0,0
34009,0,0,0,0,0,0,0,0
34010,0,0,0,0,0,0,0,0
34011,0,0,0,0,0,0,0,0
34012,0,0,0,0,0,0,0,0
34015,0,0,0,0,0,0,0,0
34017,0,19,0,0,0,0,0,0
34018,0,0,0,0,0,0,0,0
34019,0,0,0,0,0,0,0,0
34020,0,0,0,0,0,0,0,0
34022,7,20,0,0,0,0,0,0
34023,34,44,0,9,0,34,11,35
34024,0,0,0,0,0,0,0,0
34025,0,0,0,0,0,0,0,0
34027,4,11,0,0,0,0,0,0
34028,0,0,0,0,0,0,0,0
34029,0,0,0,0,0,0,0,0
34031,0,0,0,0,0,0,0,0
34032,0,0,0,0,0,0,0,0
34033,0,0,0,0,0,0,0,0
34034,0,0,0,0,0,0,0,0
34035,0,0,0,0,0,0,0,0
34036,0,0,0,0,0,0,0,0
34037,0,0,0,0,0,0,0,0
34038,0,0,0,0,0,0,0,0
34039,0,0,0,0,0,0,0,0
34041,0,0,0,0,0,0,0,0
34042,0,0,0,0,0,0,0,0
34045,0,0,0,0,0,0,0,0
34046,0,0,0,0,0,0,0,0
34047,16,30,0,0,0,0,0,0
34048,0,0,0,0,0,0,0,0
34049,0,0,0,0,0,0,0,0
34050,0,0,0,0,0,0,0,0
34051,0,0,0,0,0,0,0,0
34052,0,0,0,0,0,0,0,0
34053,0,0,0,0,0,0,0,0
34055,0,0,0,0,0,0,0,0
34056,14,35,0,0,0,0,0,0
34057,0,0,0,0,0,0,0,0
34058,0,0,0,0,0,0,0,0
34059,0,0,0,0,0,0,0,0
34060,0,0,0,0,0,0,0,0
34061,0,0,0,0,0,0,0,0
34062,0,0,0,0,0,0,0,0
34063,0,0,0,0,0,0,0,0
34066,0,0,0,0,0,0,0,0
34067,0,0,0,0,0,0,0,0
34068,0,0,0,0,0,0,0,0
34069,13,20,0,0,0,0,0,0
34070,0,0,0,0,0,0,0,0
34071,0,0,0,0,0,0,0,0
34072,0,0,0,0,0,0,0,0
34073,0,0,0,0,0,0,0,0
34074,0,0,0,0,0,0,0,0
34076,0,0,0,0,0,0,0,0
34077,0,0,0,0,0,0,0,0
34079,17,13,0,0,0,0,0,0
34080,30,55,0,11,0,27,27,36
34081,0,0,0,0,0,0,0,0
34082,0,0,0,0,0,0,0,0
34083,7,33,0,0,0,0,0,0
34084,0,0,0,0,0,0,0,0
34086,0,0,0,0,0,0,0,0
34087,0,0,0,0,0,0,0,0
34088,0,0,0,0,0,0,0,0
34089,0,0,0,0,0,0,0,0
34091,0,0,0,0,0,0,0,0
34092,0,0,0,0,0,0,0,0
34093,0,0,0,0,0,0,0,0
34094,0,0,0,0,0,0,0,0
34096,0,0,0,0,0,0,0,0
34098,0,0,0,0,0,0,0,0
34099,0,0,0,0,0,0,0,0
34100,0,0,0,0,0,0,0,0
34101,0,0,0,0,0,0,0,0
34102,0,0,0,0,0,0,0,0
34103,0,0,0,0,0,0,0,0
34104,0,0,0,0,0,0,0,0
34106,0,0,0,0,0,0,0,0
34107,0,0,0,0,0,0,0,0
34108,0,0,0,0,0,0,0,0
34109,0,0,0,0,0,0,0,0
34110,0,0,0,0,0,0,0,0
34112,0,0,0,0,0,0,0,0
34113,0,0,0,0,0,0,0,0
34114,0,0,0,0,0,0,0,0
34116,0,0,0,0,0,0,0,0
34120,217,491,59,137,156,764,401,553
34121,0,0,0,0,0,0,0,0
34122,0,0,0,0,0,0,0,0
34123,12,17,0,0,0,0,0,0
34124,0,0,0,0,0,0,0,0
34125,0,0,0,0,0,0,0,0
34126,0,0,0,0,0,0,0,0
34127,0,0,0,0,0,0,0,0
34129,0,0,0,0,0,0,0,0
34130,0,0,0,0,0,0,0,0
34131,0,0,0,0,0,0,0,0
34132,0,0,0,0,0,0,0,0
34133,0,0,0,0,0,0,0,0
34134,0,0,0,0,0,0,0,0
34135,0,0,0,0,0,0,0,0
34136,0,0,0,0,0,0,0,0
34137,0,0,0,0,0,0,0,0
34139,0,0,0,0,0,0,0,0
34140,0,0,0,0,0,0,0,0
34141,0,0,0,0,0,0,0,0
34143,0,0,0,0,0,0,0,0
34146,0,0,0,0,0,0,0,0
34147,0,0,0,0,0,0,0,0
34149,0,0,0,0,0,0,0,0
34151,0,0,0,0,0,0,0,0
34152,0,0,0,0,0,0,0,0
34154,0,0,0,0,0,0,0,0
34155,0,0,0,0,0,0,0,0
34156,0,0,0,0,0,0,0,0
34157,15,43,0,0,0,0,0,0
34158,0,0,0,0,0,0,0,0
34159,0,0,0,0,0,0,0,0
34160,0,0,0,0,0,0,0,0
34161,0,0,0,0,0,0,0,0
34163,0,0,0,0,0,0,0,0
34165,0,0,0,0,0,0,0,0
34167,0,0,0,0,0,0,0,0
34168,0,0,0,0,0,0,0,0
34169,0,0,0,0,0,0,0,0
34170,0,0,0,0,0,0,0,0
34171,0,0,0,0,0,0,0,0
34174,0,0,0,0,0,0,0,0
34175,0,0,0,0,0,0,0,0
34176,0,0,0,0,0,0,0,0
34177,0,0,0,0,0,0,0,0
34178,0,0,0,0,0,0,0,0
34179,0,0,0,0,0,0,0,0
34180,0,0,0,0,0,0,0,0
34181,0,0,0,0,0,0,0,0
34182,0,0,0,0,0,0,0,0
34184,0,0,0,0,0,0,0,0
34185,0,0,0,0,0,0,0,0
34186,0,0,0,0,0,0,0,0
34189,0,0,0,0,0,0,0,0
34190,0,0,0,0,0,0,0,0
34192,0,0,0,0,0,0,0,0
34196,0,0,0,0,0,0,0,0
34199,0,0,0,0,0,0,0,0
34201,0,0,0,0,0,0,0,0
34202,0,0,0,0,0,0,0,0
34204,0,0,0,0,0,0,0,0
34205,0,0,0,0,0,0,0,0
34206,0,0,0,0,0,0,0,0
34208,0,0,0,0,0,0,0,0
34210,0,0,0,0,0,0,0,0
34211,0,0,0,0,0,0,0,0
34213,0,0,0,0,0,0,0,0
34214,0,0,0,0,0,0,0,0
34215,0,0,0,0,0,0,0,0
34216,0,0,0,0,0,0,0,0
34217,11,22,0,0,0,0,0,0
34218,0,0,0,0,0,0,0,0
34220,0,0,0,0,0,0,0,0
34221,0,0,0,0,0,0,0,0
34222,0,0,0,0,0,0,0,0
34223,0,0,0,0,0,0,0,0
34224,0,0,0,0,0,0,0,0
34225,33,42,0,8,0,27,19,38
34227,0,0,0,0,0,0,0,0
34228,0,0,0,0,0,0,0,0
34229,0,0,0,0,0,0,0,0
34230,0,0,0,0,0,0,0,0
34231,0,0,0,0,0,0,0,0
34232,0,0,0,0,0,0,0,0
34233,0,0,0,0,0,0,0,0
34234,0,0,0,0,0,0,0,0
34236,0,0,0,0,0,0,0,0
34237,0,0,0,0,0,0,0,0
34238,0,0,0,0,0,0,0,0
34240,0,0,0,0,0,0,0,0
34241,0,0,0,0,0,0,0,0
34242,0,0,0,0,0,0,0,0
34243,0,0,0,0,0,0,0,0
34245,0,0,0,0,0,0,0,0
34246,0,0,0,0,0,0,0,0
34901,9,12,0,0,0,0,0,0
34902,0,0,0,0,0,0,0,0
34903,0,0,0,0,0,0,0,0
34904,0,0,0,0,0,0,0,0
35001,10,20,4,6,5,44,18,46
35002,146,243,24,29,58,261,148,220
35003,17,93,15,11,34,157,65,100
35004,144,554,57,67,246,715,269,522
35005,0,0,0,0,0,0,0,0
35006,85,209,28,51,43,308,172,223
35007,0,0,0,0,0,0,0,0
35008,18,56,0,0,13,61,26,61
35009,63,133,19,20,20,142,105,124
35010,10,39,4,4,9,63,26,36
35011,78,203,24,32,42,180,105,210
35012,27,131,31,28,139,234,95,176
35013,20,57,4,14,6,47,30,65
35014,62,292,62,27,164,611,221,407
35015,13,88,15,5,59,164,70,170
35016,779,2.068,692,620,1.436,6.237,2.811,3.093
35017,99,425,56,52,138,598,184,373
35018,41,148,17,28,52,250,103,190
35019,84,307,94,80,348,864,412,588
35020,13,28,0,6,0,24,23,33
35021,42,101,29,48,78,372,192,113
35022,110,425,46,67,117,550,266,513
35023,32,102,12,17,13,136,51,86
35024,41,153,31,34,95,424,196,259
35025,4,7,0,0,0,0,0,0
35026,294,723,91,139,168,893,503,676
35027,27,89,0,14,0,91,38,101
35028,49,152,19,22,146,335,126,212
35029,23,41,7,5,21,74,43,59
35030,33,110,5,16,25,123,54,118
35031,34,80,0,0,12,62,30,60
35032,14,21,0,0,0,0,0,0
35033,14,55,5,6,10,43,26,48
35034,31,123,14,14,91,275,73,154
36001,17,24,0,0,0,0,0,0
36002,33,55,0,0,0,0,0,0
36003,23,117,20,24,47,167,86,83
36004,45,108,11,21,27,96,71,78
36005,55,117,5,12,30,80,46,63
36006,80,142,12,19,36,146,81,86
36007,8,19,0,0,0,0,0,0
36008,78,167,35,40,73,240,166,210
36009,26,46,0,0,17,23,14,27
36010,20,20,0,0,0,0,0,0
36011,0,0,0,0,0,0,0,0
36012,0,0,0,0,0,0,0,0
36013,0,0,0,0,0,0,0,0
36014,6,20,0,0,0,0,0,0
36015,19,47,0,0,0,0,0,0
36016,6,9,0,0,0,0,0,0
36017,132,212,10,34,42,174,99,157
36018,21,39,0,0,0,0,0,0
36019,0,0,0,0,0,0,0,0
36020,14,27,0,0,0,0,0,0
36021,79,188,19,31,26,151,93,121
36022,31,101,11,19,31,101,57,94
36023,33,76,14,27,30,95,63,91
36024,131,278,11,45,67,204,99,163
36025,11,25,0,0,0,0,0,0
36026,68,141,11,19,52,145,108,168
36027,56,82,0,0,10,42,8,30
36028,27,77,0,0,0,0,0,0
36029,94,144,12,27,41,150,94,148
36030,13,32,0,0,0,0,0,0
36031,0,0,0,0,0,0,0,0
36032,22,64,0,0,0,0,0,0
36033,143,147,9,19,46,120,54,102
36034,18,33,0,0,0,0,0,0
36035,83,161,33,37,73,331,123,166
36036,6,35,0,0,0,0,0,0
36037,11,28,0,0,0,0,0,0
36038,200,654,118,172,366,1.207,642,726
36039,203,198,23,37,111,258,102,176
36040,10,39,0,0,0,0,0,0
36041,46,177,14,18,43,165,103,115
36042,96,263,12,46,89,198,114,184
36043,21,72,4,8,14,36,30,31
36044,17,23,0,0,0,0,0,0
36045,111,237,22,47,48,217,137,209
36046,55,66,0,0,19,55,15,51
36047,20,18,0,0,0,0,0,0
36048,50,89,5,8,6,43,31,49
36049,45,105,5,18,22,79,32,72
36050,48,137,0,0,26,73,28,51
36051,97,257,13,34,74,249,90,164
36052,51,118,0,0,19,84,45,70
36053,18,66,5,16,13,50,39,52
36054,59,155,6,17,27,93,54,90
36055,93,169,14,34,53,180,88,120
36056,28,61,0,0,7,29,16,31
36057,919,1.866,487,654,1.202,4.493,2.053,2.342
36058,27,66,0,0,15,32,25,41
36059,34,72,0,0,5,40,15,31
36060,127,258,32,88,135,412,242,302
36061,54,105,0,0,33,67,49,87
36901,20,27,0,0,0,0,0,0
36902,17,62,0,0,18,41,15,20
37001,0,0,0,0,0,0,0,0
37002,0,0,0,0,0,0,0,0
37003,0,0,0,0,0,0,0,0
37004,0,0,0,0,0,0,0,0
37005,0,0,0,0,0,0,0,0
37006,0,0,0,0,0,0,0,0
37007,0,0,0,0,0,0,0,0
37008,34,64,0,0,13,34,17,39
37009,0,0,0,0,0,0,0,0
37010,14,11,0,0,0,0,0,0
37011,0,0,0,0,0,0,0,0
37012,0,0,0,0,0,0,0,0
37013,0,0,0,0,0,0,0,0
37014,5,13,0,0,0,0,0,0
37015,0,0,0,0,0,0,0,0
37016,0,0,0,0,0,0,0,0
37017,0,0,0,0,0,0,0,0
37018,0,0,0,0,0,0,0,0
37019,0,0,0,0,0,0,0,0
37020,0,0,0,0,0,0,0,0
37021,0,0,0,0,0,0,0,0
37022,0,0,0,0,0,0,0,0
37023,10,28,0,0,0,0,0,0
37024,0,0,0,0,0,0,0,0
37025,0,0,0,0,0,0,0,0
37026,0,0,0,0,0,0,0,0
37027,0,0,0,0,0,0,0,0
37028,0,0,0,0,0,0,0,0
37029,0,0,0,0,0,0,0,0
37030,0,0,0,0,0,0,0,0
37031,0,0,0,0,0,0,0,0
37032,0,0,0,0,0,0,0,0
37033,0,0,0,0,0,0,0,0
37034,0,0,0,0,0,0,0,0
37035,0,0,0,0,0,0,0,0
37036,0,0,0,0,0,0,0,0
37037,0,0,0,0,0,0,0,0
37038,0,0,0,0,0,0,0,0
37039,0,0,0,0,0,0,0,0
37040,0,0,0,0,0,0,0,0
37041,0,0,0,0,0,0,0,0
37042,0,0,0,0,0,0,0,0
37044,0,0,0,0,0,0,0,0
37045,0,0,0,0,0,0,0,0
37046,76,118,11,14,29,87,42,98
37047,0,0,0,0,0,0,0,0
37049,0,0,0,0,0,0,0,0
37050,0,0,0,0,0,0,0,0
37051,0,0,0,0,0,0,0,0
37052,0,0,0,0,0,0,0,0
37054,0,0,0,0,0,0,0,0
37055,0,0,0,0,0,0,0,0
37056,0,0,0,0,0,0,0,0
37057,0,0,0,0,0,0,0,0
37058,0,0,0,0,0,0,0,0
37059,0,0,0,0,0,0,0,0
37060,0,0,0,0,0,0,0,0
37061,0,0,0,0,0,0,0,0
37062,0,0,0,0,0,0,0,0
37063,0,0,0,0,0,0,0,0
37065,0,0,0,0,0,0,0,0
37067,14,23,0,0,0,0,0,0
37068,0,0,0,0,0,0,0,0
37069,6,10,0,0,0,0,0,0
37070,0,0,0,0,0,0,0,0
37071,0,0,0,0,0,0,0,0
37072,0,0,0,0,0,0,0,0
37073,0,0,0,0,0,0,0,0
37074,0,0,0,0,0,0,0,0
37077,0,0,0,0,0,0,0,0
37078,0,0,0,0,0,0,0,0
37079,0,0,0,0,0,0,0,0
37080,0,0,0,0,0,0,0,0
37081,0,0,0,0,0,0,0,0
37082,0,0,0,0,0,0,0,0
37083,0,0,0,0,0,0,0,0
37085,59,78,12,12,23,140,46,74
37086,0,0,0,0,0,0,0,0
37087,0,0,0,0,0,0,0,0
37088,0,0,0,0,0,0,0,0
37089,0,0,0,0,0,0,0,0
37090,0,0,0,0,0,0,0,0
37091,0,0,0,0,0,0,0,0
37092,15,25,0,0,0,0,0,0
37096,0,0,0,0,0,0,0,0
37097,0,0,0,0,0,0,0,0
37098,0,0,0,0,0,0,0,0
37099,0,0,0,0,0,0,0,0
37100,0,0,0,0,0,0,0,0
37101,0,0,0,0,0,0,0,0
37102,0,0,0,0,0,0,0,0
37103,0,0,0,0,0,0,0,0
37104,0,0,0,0,0,0,0,0
37106,0,0,0,0,0,0,0,0
37107,50,147,7,26,42,95,54,108
37108,0,0,0,0,0,0,0,0
37109,0,0,0,0,0,0,0,0
37110,0,0,0,0,0,0,0,0
37112,0,0,0,0,0,0,0,0
37113,0,0,0,0,0,0,0,0
37114,0,0,0,0,0,0,0,0
37115,0,0,0,0,0,0,0,0
37116,0,0,0,0,0,0,0,0
37117,10,13,0,0,0,0,0,0
37118,0,0,0,0,0,0,0,0
37119,0,0,0,0,0,0,0,0
37120,0,0,0,0,0,0,0,0
37121,0,0,0,0,0,0,0,0
37122,0,0,0,0,0,0,0,0
37123,0,0,0,0,0,0,0,0
37124,0,0,0,0,0,0,0,0
37125,0,0,0,0,0,0,0,0
37126,0,0,0,0,0,0,0,0
37127,0,0,0,0,0,0,0,0
37128,0,0,0,0,0,0,0,0
37129,0,0,0,0,0,0,0,0
37130,0,0,0,0,0,0,0,0
37131,0,0,0,0,0,0,0,0
37132,0,0,0,0,0,0,0,0
37133,0,0,0,0,0,0,0,0
37134,0,0,0,0,0,0,0,0
37135,13,13,0,0,0,0,0,0
37136,0,0,0,0,0,0,0,0
37137,0,0,0,0,0,0,0,0
37138,0,0,0,0,0,0,0,0
37139,0,0,0,0,0,0,0,0
37140,0,0,0,0,0,0,0,0
37141,0,0,0,0,0,0,0,0
37142,0,0,0,0,0,0,0,0
37143,0,0,0,0,0,0,0,0
37144,0,0,0,0,0,0,0,0
37145,0,0,0,0,0,0,0,0
37146,0,0,0,0,0,0,0,0
37147,0,0,0,0,0,0,0,0
37148,0,0,0,0,0,0,0,0
37149,0,0,0,0,0,0,0,0
37150,0,0,0,0,0,0,0,0
37151,0,0,0,0,0,0,0,0
37152,0,0,0,0,0,0,0,0
37154,0,0,0,0,0,0,0,0
37155,0,0,0,0,0,0,0,0
37156,162,34,0,0,20,43,16,36
37157,0,0,0,0,0,0,0,0
37158,0,0,0,0,0,0,0,0
37159,0,0,0,0,0,0,0,0
37160,0,0,0,0,0,0,0,0
37161,0,0,0,0,0,0,0,0
37162,0,0,0,0,0,0,0,0
37163,0,0,0,0,0,0,0,0
37164,0,0,0,0,0,0,0,0
37165,0,0,0,0,0,0,0,0
37166,0,0,0,0,0,0,0,0
37167,0,0,0,0,0,0,0,0
37168,0,0,0,0,0,0,0,0
37169,0,0,0,0,0,0,0,0
37170,9,21,0,0,0,0,0,0
37171,0,0,0,0,0,0,0,0
37172,0,0,0,0,0,0,0,0
37173,11,24,0,0,0,0,0,0
37174,8,7,0,0,0,0,0,0
37175,0,0,0,0,0,0,0,0
37176,0,0,0,0,0,0,0,0
37177,0,0,0,0,0,0,0,0
37178,0,0,0,0,0,0,0,0
37179,0,0,0,0,0,0,0,0
37180,0,0,0,0,0,0,0,0
37181,0,0,0,0,0,0,0,0
37182,0,0,0,0,0,0,0,0
37183,0,0,0,0,0,0,0,0
37184,0,0,0,0,0,0,0,0
37185,0,0,0,0,0,0,0,0
37186,0,0,0,0,0,0,0,0
37187,0,0,0,0,0,0,0,0
37188,0,0,0,0,0,0,0,0
37189,0,0,0,0,0,0,0,0
37190,0,0,0,0,0,0,0,0
37191,0,0,0,0,0,0,0,0
37192,0,0,0,0,0,0,0,0
37193,0,0,0,0,0,0,0,0
37194,0,0,0,0,0,0,0,0
37195,0,0,0,0,0,0,0,0
37196,0,0,0,0,0,0,0,0
37197,0,0,0,0,0,0,0,0
37198,0,0,0,0,0,0,0,0
37199,0,0,0,0,0,0,0,0
37200,0,0,0,0,0,0,0,0
37201,0,0,0,0,0,0,0,0
37202,4,10,0,0,0,0,0,0
37203,0,0,0,0,0,0,0,0
37204,0,0,0,0,0,0,0,0
37205,0,0,0,0,0,0,0,0
37206,0,0,0,0,0,0,0,0
37207,0,0,0,0,0,0,0,0
37208,0,0,0,0,0,0,0,0
37209,0,0,0,0,0,0,0,0
37211,0,0,0,0,0,0,0,0
37212,0,0,0,0,0,0,0,0
37213,0,0,0,0,0,0,0,0
37214,0,0,0,0,0,0,0,0
37215,0,0,0,0,0,0,0,0
37216,0,0,0,0,0,0,0,0
37217,0,0,0,0,0,0,0,0
37218,0,0,0,0,0,0,0,0
37219,0,0,0,0,0,0,0,0
37221,0,0,0,0,0,0,0,0
37222,0,0,0,0,0,0,0,0
37223,0,0,0,0,0,0,0,0
37224,0,0,0,0,0,0,0,0
37225,0,0,0,0,0,0,0,0
37226,0,0,0,0,0,0,0,0
37228,0,0,0,0,0,0,0,0
37229,0,0,0,0,0,0,0,0
37230,0,0,0,0,0,0,0,0
37231,0,0,0,0,0,0,0,0
37232,0,0,0,0,0,0,0,0
37233,0,0,0,0,0,0,0,0
37234,0,0,0,0,0,0,0,0
37235,0,0,0,0,0,0,0,0
37236,0,0,0,0,0,0,0,0
37237,0,0,0,0,0,0,0,0
37238,0,0,0,0,0,0,0,0
37239,0,0,0,0,0,0,0,0
37240,13,14,0,0,0,0,0,0
37241,0,0,0,0,0,0,0,0
37242,0,0,0,0,0,0,0,0
37243,0,0,0,0,0,0,0,0
37244,0,0,0,0,0,0,0,0
37245,0,0,0,0,0,0,0,0
37246,36,63,0,0,15,47,30,42
37247,0,0,0,0,0,0,0,0
37248,0,0,0,0,0,0,0,0
37249,0,0,0,0,0,0,0,0
37250,0,0,0,0,0,0,0,0
37251,0,0,0,0,0,0,0,0
37252,0,0,0,0,0,0,0,0
37253,0,0,0,0,0,0,0,0
37254,0,0,0,0,0,0,0,0
37255,0,0,0,0,0,0,0,0
37256,0,0,0,0,0,0,0,0
37257,0,0,0,0,0,0,0,0
37258,0,0,0,0,0,0,0,0
37259,0,0,0,0,0,0,0,0
37260,0,0,0,0,0,0,0,0
